## Created by SDNJ on Sep 10, 2018 from 
## om_FemaleCommercialTrapAgeProp.csv
## om_FemaleStRSAgeProp.csv
## om_MaleCommercialTrapAgeProp.csv
## om_MaleStRSAgeProp.csv
## Provided by Lisa Lacko and Brenda Connors
## and opModAges.data from the D2-AE-L 2015 data scenario
# nAgeSeries
4 
# plusGroupAge
35 
# minAge
2 2 2 2
# plusGroupAge
35 35 35 35
# fisheryAgeID
1 3 4 5 
# ageLikeWeight_m
1 .5 1 1
# ageLikeWeight_f
1 .5 1 1
# fracYrAges 
.5 .5 .75 .75
# useAgeError_m
1 1 1 1
# useAgeError_f
1 1 1 1
# firstAge
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  3  3 -1 -1  3  3  3  2 -1 -1  2  2  2  4  3 -1  3  4  4 -1  3 -1  3 -1 -1 -1 -1  4  3  2  3  3  3  2  2  2 -1
-1 -1 -1 -1 -1 -1 -1  2 -1 -1 -1 -1 -1 -1 -1 -1  2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  2 -1 -1 -1 -1 -1  2  2  2  2  2 -1  2  2  2  2 -1  2  2 -1 -1 -1  2 -1 -1  2  2
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 4 3 -1 -1 2 4 3 3 -1 -1 5 2 3 4 4 -1 4 4 3 -1 3 -1 4 -1 -1 -1 -1 4 3 2 3 3 3 2 2 2 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  2  2  2  2  2 -1  2  2  2  3 -1  2  2 -1 -1 -1  2 -1 -1  2  2
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -1
# lastAge
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 25 25 -1 -1 20 25 25 25 -1 -1 25 25 25 25 25 -1 25 25 25 -1 25 -1 25 -1 -1 -1 -1 25 25 25 25 25 25 25 25 25 -1
-1 -1 -1 -1 -1 -1 -1 35 -1 -1 -1 -1 -1 -1 -1 -1 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  8 -1 -1 -1 -1 -1 35 35 35 35 35 -1 35 35 35 35 -1 35 35 -1 -1 -1 35 -1 -1 35 35
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 25 24 -1 -1 25 25 25 25 -1 -1 17 25 25 25 25 -1 25 25 18 -1 25 -1 25 -1 -1 -1 -1 18 25 18 17 25 25 19 19 25 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35 35 35 12 35 -1 35 35 35 35 -1 10 12 -1 -1 -1 35 -1 -1 35 35
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 -1
# nObsAge
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 22 22 -1 -1 17 22 22 23 -1 -1 23 23 23 21 22 -1 22 21 21 -1 22 -1 22 -1 -1 -1 -1 21 22 23 22 22 22 23 23 23 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33 -1 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 21 21 -1 -1 23 21 22 22 -1 -1 12 23 22 21 21 -1 21 21 15 -1 22 -1 21 -1 -1 -1 -1 14 22 16 14 22 22 17 17 23 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33 -1 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 -1
# ageObsProp_m1 
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
0 0.019354  0.045161  0.077419  0.045161  0.025806  0.019354  0.032258  0.045161  0 0.045161  0.012903  0.012903  0.032258  0.038709  0.025806  0.019354  0.032258  0.012903  0.025806  0.064516  0.012903  0.019354  0.038709  0.051612  0.038709  0.019354  0.006451  0.025806  0.051612  0.012903  0.025806  0 0.064516
0.004566  0.022831  0.061643  0.077625  0.200913  0.114155  0.031963  0.020547  0.043378  0.018264  0.043378  0.022831  0.034246  0.054794  0.020547  0.025114  0.020547  0.011415  0.034246  0.020547  0.015981  0.006849  0.015981  0.015981  0.002283  0.011415  0.002283  0.006849  0.004566  0.006849  0 0 0.002283  0.02968
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
0 0.052631  0.052631  0 0.263157  0.105263  0.210526  0.105263  0.105263  0 0 0 0 0 0 0 0 0 0.105263  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.003424  0.010273  0.030821  0.143835  0.123287  0.14041 0.167808  0.14041 0.068493  0.017123  0.013698  0.006849  0.003424  0.006849  0.006849  0.010273  0.003424  0.017123  0.017123  0.010273  0.003424  0.006849  0.003424  0.013698  0.003424  0 0.003424  0 0.010273  0 0.003424  0 0 0.013698
0  0.023195  0.033505  0.048969  0.09536 0.144329  0.090206  0.115979  0.110824  0.079896  0.033505  0.012886  0.007731  0.012886  0.005154  0.007731  0.023195  0.012886  0.018041  0.012886  0.025773  0.005154  0.012886  0.010309  0.012886  0.005154  0.005154  0 0.005154  0 0.002577  0.005154  0.002577  0.018041
0.010638  0.031914  0.005319  0.010638  0.021276  0.05851 0.079787  0.117021  0.127659  0.085106  0.031914  0.053191  0.026595  0.021276  0.005319  0.021276  0.026595  0 0.053191  0.005319  0.005319  0.005319  0.010638  0.026595  0.015957  0.021276  0 0.010638  0.021276  0.026595  0.005319  0 0.010638  0.05851
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
-1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
0.018348  0.055045  0.013761  0.03211 0.055045  0.036697  0.142201  0.082568  0.059633  0.082568  0.082568  0.055045  0.027522  0.045871  0.03211 0.036697  0.013761  0.009174  0 0.009174  0.009174  0.004587  0.013761  0.004587  0.013761  0.004587  0.009174  0.009174  0.004587  0.004587  0.009174  0.009174  0.009174  0.022935
0.016556  0.096026  0.091059  0.049668  0.077814  0.09437 0.077814  0.082781  0.049668  0.061258  0.049668  0.029801  0.04139 0.038079  0.021523  0.018211  0.016556  0.006622  0.008278  0.004966  0.001655  0.001655  0 0.003311  0.004966  0.001655  0.003311  0 0.003311  0.006622  0.004966  0.004966  0.006622  0.04139
0.01033 0.035123  0.080578  0.059917  0.035123  0.07438 0.051652  0.072314  0.059917  0.070247  0.041322  0.057851  0.055785  0.039256  0.03719 0.043388  0.026859  0.012396  0.020661  0.012396  0.008264  0.01033 0.004132  0.006198  0.002066  0.002066  0.004132  0.008264  0.006198  0.006198  0.002066  0.012396  0.004132  0.03719
0  0.003134  0.031347  0.090909  0.028213  0.028213  0.059561  0.050156  0.081504  0.06583 0.034482  0.047021  0.040752  0.053291  0.047021  0.015673  0.040752  0.028213  0.037617  0 0.012539  0.006269  0.006269  0.009404  0.003134  0.015673  0.015673  0.003134  0 0.006269  0.018808  0.012539  0.012539  0.094043
