"","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"11",3.47586442607801,3.47586442607801,3.47436851738038,3.47198698073396,3.46880754288984,3.46378100134976,3.45575827307725,3.44670920244546,3.44012847185126,1.95363618916349,2.73320059693983,0.748670183321868,1.98105181367728,6.13599749883152,5.5910083245474,2.01439625961968,5.84713994101838,0.506724886126334,4.15551555713449,1.82157617927308,2.1140700325611,1.76133776077334,3.64064269173315,1.34406292599249,1.08709508819696,1.73375909211776,3.34105016141709,1.28938701415427,0.875156964682793,1.25937832867415,1.33388976930266,2.26875711555093,1.01894208928095,2.34898641278404,2.31017483758569,2.7905541208915,5.40055899647907,0.775201329150341,1.16844713214239,1.39144918950106,0.421193206893292,0.83582680721855,1.52115656607338,1.12725056301515,2.61104783958946,1.41774702019108,1.31436450826414,0.976136518850416,1.43808557065216,5.48853836970473,1.38828726815463,28.7325236411542,6.07090949593455,0.996647769928714
"12",3.2353022046725,3.2353022046725,3.23240508152357,3.22773621203395,3.22158546187385,3.21180669844636,3.19639886427461,3.17912231815054,3.16677778989128,3.01500456161567,0.873162958141951,3.16649907058581,4.68073461893498,3.60657153086684,5.17245968079912,1.83617361897081,5.50778765797127,1.37224320847362,3.81795496503407,1.52748250636233,2.60386560877212,1.20612162405408,4.27749839726263,1.52217762819801,0.369083717712575,2.91846688040178,1.93086307986506,2.60684963902707,0.422403134543149,1.14365346824464,1.03107389494804,2.33666523778222,1.32087071173255,2.26703649727052,2.37862321638759,2.25266862051079,5.7591489170723,0.904125348127133,0.196930774990321,1.92825775930476,0.127211667757661,1.00640428227506,1.0220012984068,1.25269770778503,2.30068006320883,1.23654396866472,1.10579595970301,0.553153128285774,1.50574786295394,3.71816402958123,1.57993971053547,16.2490033253543,1.02483112358849,1.87991354454554
"13",3.62533341862426,3.62533341862426,3.62256571138885,3.61812638006161,3.61227649159603,3.60314129577044,3.5890083351661,3.57312944330656,3.56179859810933,1.05723976031936,5.71379308381939,2.59094028121589,1.19522743963223,5.04204834598362,6.31965050376218,2.51792576115832,3.7745749003738,3.70010541641693,2.80971415100602,2.06558114815311,2.56606421127686,2.11152776294165,2.84815454912852,1.92300239446958,1.0458092046861,2.46655381808245,2.81627245041689,1.46429676142865,0.905438571892207,1.25471035224585,1.10573623981145,2.33355243326325,1.36869812284498,2.33156372248156,2.08841612074729,3.77425232008674,4.72441267528366,0.526385471579185,0.91495580023207,1.4779387031619,0.511673312808961,0.982724761448228,0.955417353325354,1.58983308688728,2.73183709564556,1.26836667666582,1.12973992692729,0.413965929072321,1.52106772097273,5.38121405894674,1.22044022544662,24.0357847241565,5.75302456465047,6.65785059866248
"14",3.41001809492984,3.41001809492984,3.40786254857258,3.40439743338503,3.39965371535826,3.39226474008218,3.38074899039746,3.36741417748197,3.3578138276379,2.58895604292118,2.67841295888004,1.28168498929756,2.30857550394651,6.40756428607383,2.98717014663735,3.42011035413325,5.6545667198334,1.51458242049543,2.69409347501213,2.3210035316874,3.3999914508309,0.957398707421886,3.58922418737696,1.1400308150084,0.851973416802354,1.88911128366863,3.27171263819096,1.86333495970043,0.408811893759425,0.826346441819908,1.48021456306738,2.21377293343899,1.13662817363697,2.42088627930079,2.88522811138887,2.63646896781464,4.89084546572533,0.717599644222012,1.18509926910216,0.955569970644384,0.639441725198626,0.787329063110365,0.882349700492286,1.12282223464427,2.90156141835313,0.782612548342399,1.46751426705625,0.380671967434592,1.67155423387024,5.37950583638756,0.747804686028109,20.551533233977,0.14579344994608,0.985110819610599
"15",3.60114428471347,3.60114428471347,3.59858140712307,3.59448631470056,3.58899606812787,3.58043268909011,3.5670420815688,3.55181978177125,3.54050782142381,0.798744911922094,4.27278259417951,0.906903084697705,2.67583566120565,6.62861805220611,5.66339136547871,1.10457255152632,6.4015522301949,0.870969308614424,4.42241489119737,2.31655400583928,1.99837736851979,1.91502236432474,3.66260184053283,1.14038613916209,0.951593629764926,2.55411799603725,3.08984093384356,1.04023727252636,1.23978088548284,0.657814570540204,1.86809539685559,1.60455434535889,1.12935437321803,2.77819451937792,3.21609537094422,1.65805561847605,6.33339193775631,0.360123179018723,0.768262966082173,1.62313518266249,0.490846672434195,0.302185961830887,1.73044606337109,1.07950015820023,3.16935622321041,0.811467912916481,1.22436320066008,0.623804567947773,1.49486073415741,4.94858086774389,0.624490681456463,22.5824623470207,1.51421912334871,2.21145530581798
"16",3.17140721853542,3.17140721853542,3.17012826104134,3.16807579580996,3.16532558273137,3.16111104011853,3.15437643204118,3.14689232172477,3.14142794898825,1.89050279578964,2.92746885569854,1.56170003766372,3.17367628000944,6.54462569426215,2.71894467999387,3.42215579893907,5.8735375754198,1.28251211668864,3.37109977788891,2.39366580459028,1.60388454474327,2.1334907014153,3.08740718834802,1.17389080075538,1.34906578703786,2.2761009007326,3.42867439798445,0.973752939020453,0.889373392148817,0.703354083689185,1.08825892479726,2.72276784223813,0.986974154001513,2.34016244503995,2.06698085023822,3.28346511292193,4.57238834968711,0.765582571057466,0.655629390768616,1.21480723994654,0.674720411931832,0.640803190149115,0.700301693486472,1.69494015309386,2.31286746683401,1.24005456563509,0.693526005255182,0.749221640447332,0.815829406732472,6.07376193426769,0.411068177667073,18.2157939185566,1.57016007086097,0.72145709263045
"17",2.95754517833185,2.95754517833186,2.95543759067293,2.95211513958868,2.94765947684474,2.94050634685093,2.92938491310852,2.91662653554564,2.90729881876694,1.10547363844425,3.62489383167885,2.39691598778664,1.16300973087606,6.12429646042092,4.42915395136425,2.16990713441736,4.59870202682,2.40491276012437,1.89078090219483,2.10121340176325,1.70022260049466,2.64402342369508,2.01387260279172,2.14184051747077,0.540620601109186,1.60681717253095,3.58077739287823,0.963908152320931,0.877521869361513,1.08176137480202,1.09076289396489,2.20151561136768,0.835992854860071,1.7951878727818,3.3679957672139,1.79848711018078,5.28059823175894,0.437318389694044,0.502256763092761,1.76391690204714,0.210690157997195,0.634508849470845,1.51577900543526,0.581814241974622,2.76448081855972,1.2268343985952,0.869673904437505,0.928997597840044,0.771421478488413,5.32844979560199,1.12199628368845,24.2932654027271,3.534793292787,15.2909584492549
"18",3.30938582101573,3.30938582101573,3.30815628542382,3.30622591367876,3.30360155838393,3.29948550955926,3.29290240653322,3.28538768935502,3.27993557870206,1.18188624381334,2.63536680777453,1.08706025784932,5.24612504096264,2.54069082007373,5.70652744196445,2.20367999505662,3.89280858532996,3.45712509150131,2.52517520594368,1.62175787466424,2.29732134971584,2.20710772253628,2.83634676186808,1.45772490492096,0.759864224796746,2.58404364640808,2.39107130286065,0.966197811988895,1.39915623607971,0.609090670811045,1.47454628299314,1.80296226381028,1.77597792391143,0.939235701015282,3.87198446774081,1.62828324853222,5.62287407760033,1.06757029678577,0.545233338323214,1.6615862700342,0.501100780082194,0.637012972771979,1.00521949645838,1.37621514235946,2.67723576125128,1.27609143995501,0.854426706142459,0.954323751620272,1.18610105137535,4.3348736961644,2.19322665845556,21.4359627579361,1.34690795682006,1.68210325524438
"19",3.01142881734364,3.01142881734364,3.0101842273808,3.0082163971067,3.00554290572812,3.00136908704652,2.99482237278714,2.98734494762043,2.98181278620747,1.95052983792288,2.39417767298841,0.630932574121832,3.69989523579325,4.45416057852361,4.36081065353952,2.89497963121573,5.03966995602112,1.14001035844879,3.41079330591383,1.98296478048164,1.7169077076444,1.67916513191345,3.26290702087042,1.45673920732962,0.835631257789581,2.17511275337498,2.16205759544377,1.58515312761582,0.897021195799955,0.905460743232904,0.993834596655876,2.07450260910296,1.40604124905946,1.17155959236656,2.86617055688571,2.51413847596199,4.92139949248677,0.93462829162432,0.982017462199938,0.708855750198407,0.916652959567956,0.65518101404284,1.55321909868201,0.866075057786598,3.06836386145849,1.14967724216558,0.70727571885339,0.747094974481123,1.17577801302235,6.00712294977106,1.08185346091287,23.1468983246159,1.0006769130235,2.58780556909808
"20",3.35645558410296,3.35645558410296,3.3541932065084,3.35058441226965,3.34571695435015,3.3379967367774,3.32576871561431,3.3119808242504,3.3019501848959,1.21415783654127,1.98012061436928,2.5414450965444,2.38842193239295,6.40355775871002,3.6695448366407,2.67621085464297,4.67046623703714,2.68345512521947,2.78153855343858,1.27780116219191,3.58779296455842,0.592813170785847,3.75862397522033,1.49146267602182,0.870142128186558,1.90682651355129,3.30732869523989,1.01706080857088,0.746668908824266,1.01833140006513,1.16013064561862,2.08946958027232,1.17832482356559,2.16725476324572,2.69954339304559,2.13343093904458,5.84580383517593,0.558034680989556,0.71309413204429,1.38961422840336,0.269263548113564,0.75750485335823,1.51944508589749,0.998220495040283,2.38383673717476,1.18480737740358,1.03530491188574,0.817665662145562,0.547405064941029,5.6512844319895,0.815902839105807,24.1041834657666,0.816073005618063,0.487643221554384
"21",3.41842504374504,3.41842504374504,3.41746681480483,3.41596319641413,3.41394907696416,3.41076928790388,3.40571727486183,3.40007399039355,3.39599511775879,2.59645213606947,2.05092538713408,1.68443136843045,5.59308253612134,3.14530134742782,5.51546528449327,1.21533986667429,4.40923168227923,4.50204769719796,1.27671158559539,3.73779612317957,1.94994131168361,1.70040708389615,2.9605056023252,1.97549723212402,0.980257938560752,1.60920744825975,3.47957432304037,1.2457244989516,0.830192372303888,1.10851014218312,1.37574244136202,2.26617217862702,0.573564515325516,3.23739298666864,1.27300901909876,3.53250999457513,4.81410903113081,1.28019669517668,0.285460762862168,1.54537120854662,0.490601804102748,0.701799130923063,0.656496627136899,1.84405100055804,2.51692331334152,1.29818671017088,0.667624850530482,0.637614673894843,1.29252691157897,4.20663267598083,1.33735040829673,20.3260338549167,1.36900816280315,0.491869939713164
"22",3.58084018345177,3.58084018345177,3.57856740504184,3.57496682203583,3.5701130673299,3.5624639987839,3.55074940072819,3.53749508234689,3.52771465283761,2.76659930635086,2.06799826900759,0.997219830341956,2.51091416838262,7.66949340906603,3.03140491197411,2.4910717022256,5.97362157975357,1.70269147553783,3.39100604340047,1.53257622702084,2.91940167053597,1.53437913498913,2.75838234431774,1.75010378580348,1.11488243007851,1.64565858570098,3.13610067173787,1.80107083400912,0.643871916350998,1.37322429516753,0.833976037948003,2.55482110463202,0.997856982923691,2.258704616077,1.89120895145416,2.81855866904358,6.13078062136218,0.398379467971903,1.04911926906697,1.13901443679653,0.573963805086792,0.486123848916176,1.69242394568283,0.803948174406497,3.2378306616812,0.70871856015935,1.08418604570661,0.896335354106497,1.4259137565742,4.87104685531636,1.83032086561486,24.1835832245534,0.0693162623852936,0.221845376947734
"23",3.47648525003978,3.47648525003978,3.47475031506275,3.47202508244757,3.46835478949694,3.46269369700832,3.45381091916182,3.44383552617065,3.43644988804853,1.59427628369649,2.30023097378653,2.67760450324696,3.54100877932753,3.80737748168542,6.05499461469584,0.972273748530706,7.08267778391658,1.56430888683735,1.82626418781626,2.26142718603354,3.53044860734682,1.72555941997333,2.4342865397873,1.91560427882888,0.843592890073407,1.69647632784954,3.16353282814642,1.4615604693688,0.932855157664982,0.813807535678038,1.39790045525866,2.33398977521281,0.564710468905968,3.29241594329815,1.69770680906456,3.2707678650216,4.58608929596,1.40837420200116,0.321513981976622,1.53799372054691,0.424046931328374,0.857472384846395,0.771031667897393,1.70940693792401,2.3178284236845,1.11856881319948,1.18109340291517,0.573157622325648,1.08712026655669,5.23574686592349,0.892431241829254,18.5901292304385,1.5565153234944,0.355669587199428
"24",2.97461217541053,2.97461217541053,2.97364115713756,2.97210465808331,2.97000828740952,2.96668349445917,2.96144598658429,2.95559564146187,2.95127039991429,0.704343958139511,4.17158884736412,1.30566244590186,1.42317273438394,5.46569750335953,4.81454363352178,1.25287974895433,5.01763552590799,1.09762412429905,3.0761651266313,2.23727088229889,2.07765472234932,2.24513134615637,2.59154035989343,1.75955637709542,0.710770884609678,1.55920541131572,2.8654000070147,1.38333861509891,0.665400249679339,0.77241018724245,1.48996603069853,1.98218117894826,0.956672824707822,2.35671498109234,1.97726490001577,2.57090413528132,4.78002479763184,0.989713892594556,0.394571649618604,1.47302252121031,0.653720786171372,0.594062054738818,0.685130074555646,1.54347324213137,2.20473856418808,1.00834603674562,1.00811891954168,0.555797027542558,1.21861891043261,3.97873199002175,2.83129853708882,16.4486569886138,0.794679637596383,14.6586934039148
"25",2.80879785434695,2.80879785434695,2.80727405992298,2.80489938186826,2.80168817254981,2.79662742593675,2.78869396121802,2.77977147282551,2.77322460573334,1.41472438861536,3.05865738676967,1.30917685139972,4.76736949109732,3.30548863425923,3.41305166280284,1.79385814390319,6.32467711486752,1.20955030060233,2.7134771172829,0.944685385151982,2.99206696932667,1.73305914317105,2.6434846938705,1.09122243262621,0.958785931091992,2.33981269254554,2.26346598604616,1.49932386094842,0.736431620251374,1.25908597266194,0.878963666695002,2.36940609078626,0.844471329360509,1.55588664454957,3.20964708020525,1.6849046869554,5.72129074579078,0.171691611477318,1.11768697768052,0.999594161456453,0.663395786479722,0.862094300761934,0.644981499374552,1.87628360206294,2.67288523272065,1.36294087725321,0.633817648687368,0.702123602245106,1.35829720478319,5.16124319014886,1.29011911950916,16.7705656849952,1.79556946039766,5.26249568375674
"26",3.5853113861582,3.5853113861582,3.58326907978239,3.58003035064292,3.57562769887044,3.56878653356449,3.55811511794281,3.54612041785448,3.5373956235251,1.88187038993558,3.09571033006211,1.2028700371406,4.66633801758299,6.73996515409081,2.78898576442507,2.67601862238979,7.10821074005604,2.24563301268308,1.93930045213828,1.89685394697846,3.75125836037692,1.09080771569226,3.64965233675706,1.25543846357152,0.805422205386459,2.58755774647312,2.77000880442724,2.04999601853189,0.519927361924469,1.21704248876165,0.934455444770636,2.29622121735216,1.15017305573336,2.49917271384995,2.25282083431248,2.99448966857084,4.98013034496968,0.645336179052555,1.07341174884059,1.24947991331737,0.88572003400981,0.535433772608894,0.950062152917649,1.23216613165027,2.58217868699339,1.51437493508532,0.72782272542424,0.871309142712614,0.926461276196644,5.3061470837861,1.43929800689823,20.0509113351413,6.89374846402459,4.03905572292206
"27",2.86755887440297,2.86755887440297,2.86615018194835,2.86396371909497,2.86106025030873,2.85646958232818,2.84930644538923,2.84129857746163,2.83526522333451,1.63095551792946,2.79526126433665,0.431288563623853,5.3028966007722,4.399534864798,3.30222238487402,2.97120437310659,3.8872205845574,1.73296498128206,3.21514937456578,1.6743201190628,2.13298315345474,1.93915908741485,3.08891104110539,0.644951310767164,1.67331692552253,2.13280516298637,2.90197318927306,1.00445028399066,0.930741484487099,0.830767251487228,1.31081465217479,2.18938806854099,0.807563322648026,1.75448011479873,3.24228732550589,1.29414035569894,5.84619552023173,0.879453971724355,0.502331934587181,1.38056801785354,0.485762382882906,0.794346546354455,0.730067319784282,1.32406641223419,2.51286121364004,0.76889756596605,0.959864208647568,0.757965887848469,0.595593933042495,4.65202539539842,1.20191104146456,17.1773345628215,3.25184278647391,0.736629044460551
"28",2.87981067515872,2.87981067515872,2.87830587625443,2.87595894174423,2.87277479610459,2.86776049211652,2.8599813710393,2.85100497760479,2.84440126586403,2.28795968488311,1.60499781551408,1.60437585031614,2.65459091549024,4.89963661611874,5.19733579631033,0.827823168394027,4.49186934892017,3.37840613465152,1.41691915543535,2.26617499771334,2.10006342157418,1.39564577585013,3.18547579993722,0.4311964446916,1.72800222960553,1.95886664608449,2.6250797963698,1.24113813954687,1.08184825462387,0.962913525939754,0.992808207042074,2.46656245200513,0.954724191278176,1.87006117022526,2.02942928592133,3.52524965571192,3.82381941723388,1.87832926903765,0.319291519962931,1.42267841441414,0.310642810872879,1.12115998760729,1.05063679628907,1.18116589341914,2.83615830253054,1.49621017713428,1.00112052331311,1.03366815284952,1.4090788959891,5.99827507596679,1.02978613260191,27.5338933968895,0.835606816378252,2.05880770501029
"29",3.39872274349573,3.39872274349573,3.39702545148438,3.39435810952976,3.39077271891583,3.38509275457005,3.37621811510201,3.36620578228968,3.35886210879639,0.430490183617524,3.10260731606256,0.699065087279326,5.02910315362724,4.10922462032511,4.44281527910539,1.86745169195522,5.91055150567215,0.824517478618313,2.45724605828538,4.03307492527869,1.44304096902079,2.12040487781067,2.57846953275205,1.83051851980281,0.913843713889081,2.16632953331609,2.54920332879787,1.35397469729656,0.86616289413266,0.985442843887447,1.00244218571349,2.42292692688637,1.29149831482688,1.73889767489387,2.80008133590553,1.96567952717351,5.20332964827913,0.524081548662026,1.05486417968116,0.931106886600013,0.752571795870201,0.451169056468985,1.61481448503679,1.07129468006955,2.48404554181906,0.934279572228955,1.11360673437908,0.520459214198386,1.39200929717664,5.03487899200163,1.33740729905562,28.3892096535782,1.07198406094518,0.543873022670336
"30",3.45781291687531,3.45781291687531,3.45557519115587,3.45205763830565,3.44733170466628,3.43986351221312,3.42786295997982,3.41470551419186,3.40487019773124,1.29237794196625,1.77674950079441,3.4060263077459,2.28995652430146,4.73872617658388,4.55546302480607,1.3983301761363,8.01571048959403,0.638619598195515,3.01477636478155,1.80758249452624,2.3611663902379,2.07145434129863,2.71259618725673,1.61332486936325,1.0248266199861,1.88314809254639,3.33932766964582,1.17658932885386,1.24675117723054,0.97193788299898,1.00942250045191,2.27868463290821,0.770997261515465,2.4454447944234,2.22129987283436,2.85786324600186,5.21454144575476,0.784666209260992,1.10578611438159,1.40858675634321,0.338786433920211,0.804763205316607,1.03161949254497,1.19268229573206,2.6620506957194,0.926435775028594,1.19113308138665,0.679642584644551,1.24622117219476,5.36965675529403,0.780356011574791,24.8425702556697,0.546892848568848,0.25617443078048
"31",3.24084604562651,3.24084604562651,3.23965708492612,3.23778556024196,3.23525997371813,3.23124303594589,3.22490117840819,3.21764677625429,3.21239439276978,0.920882580434888,4.29860465199839,1.38154449314123,3.97743230440417,3.83833264576417,4.72440685038776,2.56081691369642,5.36781791744152,2.85394025681756,1.47844524090093,3.32494426072084,2.02601065421368,1.44653150961125,3.6092363967464,0.720784211643003,1.09398551344934,2.52973533098266,2.66007885475648,1.28529634946515,0.818741597948339,1.03736419421452,1.12848415433152,2.54412040305876,0.717667134950247,2.60454530435623,1.88182735668911,3.32336701280346,5.44426079132913,0.548811073896964,0.652698882492208,1.92337766039977,0.154535640054047,0.699319272535775,1.37732863221907,1.46544151126907,3.05440224897106,0.971904430515763,1.30383951295456,0.476594463171066,1.75644647878195,6.87338381636182,1.2836820390569,29.6647119507737,8.86229725297674,9.61932817849059
