SSB0 h M_m M_f projSSB projLegalB projSublegalB projDep legalHR.T sublegalHR.T spawnB1 spawnB2 spawnB3 spawnB4 spawnB5 spawnB6 spawnB7 spawnB8 spawnB9 spawnB10 spawnB11 spawnB12 spawnB13 spawnB14 spawnB15 spawnB16 spawnB17 spawnB18 spawnB19 spawnB20 spawnB21 spawnB22 spawnB23 spawnB24 spawnB25 spawnB26 spawnB27 spawnB28 spawnB29 spawnB30 spawnB31 spawnB32 spawnB33 spawnB34 spawnB35 spawnB36 spawnB37 spawnB38 spawnB39 spawnB40 spawnB41 spawnB42 spawnB43 spawnB44 spawnB45 spawnB46 spawnB47 spawnB48 spawnB49 spawnB50 spawnB51 spawnB52 spawnB53 spawnB54 spawnB55 recDev10 recDev11 recDev12 recDev13 recDev14 recDev15 recDev16 recDev17 recDev18 recDev19 recDev20 recDev21 recDev22 recDev23 recDev24 recDev25 recDev26 recDev27 recDev28 recDev29 recDev30 recDev31 recDev32 recDev33 recDev34 recDev35 recDev36 recDev37 recDev38 recDev39 recDev40 recDev41 recDev42 recDev43 recDev44 recDev45 recDev46 recDev47 recDev48 recDev49 recDev50 recDev51 recDev52 tauIndex1 tauIndex2 tauIndex3 tauAges_m1 tauAges_m2 tauAges_m3 tauAges_m4 tauAges_f1 tauAges_f2 tauAges_f3 tauAges_f4 tauReleases1 tauReleases2 tauReleases3 tauReleases4 tauReleases5 qg1 qg2 qg3
54.056 0.638118 0.043105 0.0899301 0 0 0 0 0.0750455 0.0293379  54.056 53.8639 53.5619 53.1657 52.5525 51.6194 50.6009 49.8712 48.5062 47.5703 46.4421 44.7273 43.0046 41.5015 40.1892 38.6131 37.3501 36.5438 35.9237 35.3286 34.9494 34.4295 33.7136 32.8545 31.5941 30.2217 29.0017 27.6466 26.2294 24.6497 23.1011 21.7937 20.6839 19.4845 18.2464 17.0979 16.4511 15.9702 15.8106 15.9239 15.7974 15.1306 14.246 13.5274 12.8237 12.3129 11.9027 11.5974 11.3144 11.2278 11.2945 11.8823 13.2349 15.3613 0 -1.00639 -0.143953 -0.2662 0.0228704 0.457036 0.157875 -0.145024 0.50048 -0.0785606 -0.354774 -1.44982 0.0638069 -0.247494 0.00957655 -0.946085 -0.97302 -0.24489 -0.138572 -0.982012 -1.05092 -1.07772 -0.602235 -0.247068 -1.09654 -0.317198 0.211939 -0.494298 0.864025 -2.89177 -0.634741 -0.813019 -1.66625 -0.888499 -0.879457 -0.614893 -0.0152105 -0.312885 -0.675996 -1.71402 -0.680466 0.81535 -0.599174 2.30176 0.149967 0.378293 0.212074 0.567983 1.68328 0.611257 0.456639 0.621415 2.02678 0.632619 0.489896 0.314528 0.330096 0.76176 0 0 0.199734 0.292806 0.680597
55.3628 0.694787 0.0437581 0.0889927 0 0 0 0 0.086786 0.0349063  55.3628 55.1715 54.8704 54.4685 53.8473 52.8909 51.8598 51.1182 49.7402 48.8036 47.6499 45.8866 44.0837 42.5463 41.24 39.6283 38.3363 37.4765 36.7934 36.1053 35.6375 35.0092 34.2084 33.2681 31.956 30.5252 29.238 27.8263 26.3447 24.714 23.126 21.7822 20.6422 19.3939 18.1143 16.9259 16.267 15.7671 15.593 15.6966 15.5617 14.8753 13.9619 13.2196 12.4942 11.9411 11.4814 11.1269 10.7723 10.5755 10.5227 10.8152 11.7596 13.3235 0 -0.806893 -0.480583 -0.237481 -0.102211 0.582321 0.380383 -1.12533 0.625427 -0.680075 -0.248744 -1.2674 0.27198 -0.738505 -0.0215889 -1.07893 -0.820754 -0.375281 -0.182048 -0.851564 -1.28322 -1.23899 -0.755582 -0.126243 -1.2822 -0.49945 0.219324 -0.785075 0.836579 -2.87093 -0.730052 -0.961363 -1.69879 -0.883442 -1.06676 -0.6496 -0.252109 -0.705256 -0.642027 -1.7076 -0.790655 0.53028 -0.729224 1.98419 0.152165 0.363269 0.251893 0.570037 1.67741 0.610085 0.457506 0.607534 1.98384 0.634135 0.488143 0.312577 0.319795 0.799171 0 0 0.1939 0.280999 0.759027
53.228 0.586653 0.0422046 0.0883319 0 0 0 0 0.0755055 0.0310205  53.228 53.0437 52.7543 52.3683 51.7726 50.8544 49.8533 49.1384 47.8068 46.9223 45.851 44.1983 42.5279 41.1033 39.9119 38.4312 37.2438 36.4707 35.883 35.2926 34.9218 34.3975 33.6905 32.8589 31.65 30.2915 29.0638 27.7234 26.3037 24.7446 23.2047 21.9126 20.8285 19.6315 18.4018 17.2587 16.6374 16.1727 16.0415 16.2004 16.1324 15.5174 14.6649 13.955 13.2675 12.7445 12.3127 11.9777 11.6475 11.517 11.5282 11.9934 13.1642 15.0388 0 -0.568796 -0.34702 -0.156228 -0.0593698 0.550694 0.42623 -0.938808 0.651057 -0.561634 0.0643941 -1.26319 0.232849 -0.782325 0.0456174 -0.377123 -1.67724 -0.272202 -0.0907639 -0.625843 -1.23814 -0.870333 -0.796656 0.0192631 -1.46812 -0.384989 0.340919 -0.546153 1.0255 -2.6334 -0.898072 -0.543779 -1.92804 -0.628381 -1.07115 -0.554567 0.0375626 -0.567331 -0.460497 -1.64969 -0.580035 0.938497 -1.11786 2.28687 0.144854 0.389084 0.214574 0.560814 1.62821 0.61176 0.460557 0.613662 1.93117 0.63317 0.487536 0.323492 0.330454 0.842254 0 0 0.2002 0.220794 0.63922
49.5567 0.560907 0.0387474 0.0862871 0 0 0 0 0.0786251 0.0331329  49.5567 49.3742 49.0851 48.7062 48.1212 47.22 46.2593 45.5531 44.2454 43.3618 42.3377 40.776 39.2041 37.8904 36.8311 35.4642 34.3747 33.7313 33.2319 32.7543 32.4873 32.074 31.4979 30.7809 29.6798 28.4194 27.3043 26.0698 24.7724 23.3189 21.8775 20.6918 19.6905 18.5457 17.3427 16.2354 15.6158 15.1336 14.9637 15.0952 15.0093 14.3891 13.5391 12.8429 12.1893 11.7091 11.3186 11.0387 10.7756 10.7084 10.77 11.2766 12.4779 14.3619 0 -0.663319 0.113699 -0.245467 -0.00720613 0.711186 0.504933 -1.22174 0.616025 0.211244 -0.357738 -0.829938 0.311169 -1.17272 0.407303 -0.671963 -1.37428 -0.220377 0.0940206 -0.389439 -1.28835 -0.903191 -0.627833 -0.021822 -1.28958 -0.382407 0.449689 -0.291819 1.05943 -2.90063 -0.847658 -0.211674 -2.2332 -0.95988 -0.378124 -0.892212 0.427474 -0.519905 -0.366467 -1.29661 -0.616961 1.07878 -1.26561 2.45178 0.162078 0.353597 0.220646 0.557136 1.63829 0.617406 0.465269 0.612273 2.00281 0.63317 0.485902 0.320809 0.342417 0.805418 0 0 0.209442 0.263222 0.706196
55.0627 0.627368 0.0427074 0.0877088 0 0 0 0 0.0677481 0.027262  55.0627 54.8738 54.5763 54.1795 53.5648 52.6294 51.6198 50.8782 49.5019 48.5874 47.4683 45.7598 44.0981 42.6666 41.4718 39.9446 38.7439 37.9487 37.327 36.7113 36.3094 35.743 35.0055 34.135 32.8754 31.4461 30.1563 28.7361 27.2465 25.632 24.0171 22.6942 21.5641 20.3036 19.0187 17.8538 17.2135 16.7304 16.5928 16.7768 16.7263 16.116 15.2686 14.5554 13.8964 13.4064 13.0017 12.7121 12.4443 12.3947 12.4927 13.1718 14.6664 17.0081 0 -0.43134 -0.594823 -0.208539 0.552973 0.0668412 0.5913 -1.11896 0.54952 -0.429907 0.153723 -1.23771 0.118057 -1.00595 0.220294 -0.829731 -1.08855 -0.459515 0.0196264 -0.834224 -1.00375 -1.26746 -0.604812 -0.120487 -1.34702 -0.516077 0.438295 -0.629168 0.958406 -2.63112 -0.949083 -0.306801 -2.42089 -0.959067 -0.756489 -1.08154 0.387752 -0.750962 -0.680275 -1.28269 -0.686106 0.945451 -0.925125 2.36992 0.144471 0.315351 0.206657 0.562435 1.64874 0.61464 0.455629 0.611153 1.98679 0.631668 0.484714 0.324529 0.340557 0.800079 0 0 0.190267 0.240815 0.619146
53.4382 0.670242 0.0399877 0.085115 0 0 0 0 0.062638 0.026361  53.4382 53.251 52.9603 52.5723 51.9797 51.0834 50.1161 49.3975 48.0579 47.1544 46.0539 44.3742 42.7774 41.3956 40.2299 38.733 37.5792 36.8171 36.2204 35.6158 35.2473 34.7426 34.074 33.2851 32.1401 30.8312 29.6464 28.3399 26.9438 25.4011 23.8366 22.5469 21.4604 20.2333 18.9773 17.8448 17.2337 16.7721 16.6754 16.8888 16.8746 16.2885 15.4961 14.8327 14.2347 13.8 13.4691 13.259 13.0769 13.1183 13.2954 13.9891 15.4575 17.726 0 -0.661176 -0.513172 -0.20094 0.716752 0.008971 0.544693 -0.949787 0.589906 -0.58212 0.195041 -1.19796 0.236668 -0.784908 0.193596 -0.813971 -0.909883 -0.457748 -0.00490652 -0.617184 -1.35269 -1.07813 -0.817077 -0.031183 -1.17657 -0.644116 0.502487 -0.329974 0.848384 -2.86044 -0.490699 -0.439357 -2.39726 -0.987321 -0.510179 -1.167 0.453736 -0.606722 -0.75415 -1.08903 -0.72128 0.978017 -1.11459 2.27115 0.156566 0.334869 0.198782 0.564852 1.65406 0.613319 0.45573 0.61562 1.99706 0.633624 0.486088 0.3038 0.340553 0.817399 0 0 0.202923 0.252232 0.576856
50.569 0.622718 0.0386941 0.0870482 0 0 0 0 0.0645138 0.0266082  50.569 50.3899 50.1093 49.741 49.165 48.3049 47.3693 46.6939 45.4197 44.5531 43.5142 41.9231 40.4261 39.1152 38.0303 36.6522 35.582 34.9196 34.4272 33.917 33.6372 33.246 32.6607 31.9294 30.8262 29.5506 28.4036 27.1381 25.799 24.325 22.8593 21.6383 20.618 19.4675 18.304 17.2537 16.698 16.2931 16.215 16.4215 16.3959 15.8008 14.993 14.321 13.7053 13.2442 12.8868 12.6364 12.4144 12.4034 12.5199 13.2085 14.6923 16.973 0 -0.895893 -0.114045 -0.335456 0.710149 -0.0767723 0.520728 -0.664909 0.466264 0.147733 -0.0496734 -1.26214 0.227443 -0.732691 0.130595 -0.863305 -0.850988 -0.406639 0.0986481 -0.702843 -1.42693 -1.02367 -0.60622 -0.107334 -0.822693 -0.673334 0.564118 -0.359158 0.87588 -2.74924 -0.535089 -0.479939 -2.35099 -0.667118 -0.829779 -0.673122 0.384008 -0.80539 -0.562147 -1.09906 -0.557131 0.986804 -1.28101 2.40787 0.149644 0.361748 0.200105 0.569276 1.63357 0.617456 0.454993 0.617632 1.98352 0.634033 0.482477 0.310079 0.343533 0.82878 0 0 0.194294 0.25787 0.566308
53.4024 0.61043 0.0400571 0.0851933 0 0 0 0 0.0604845 0.0243172  53.4024 53.2176 52.9282 52.5476 51.9574 51.0756 50.1054 49.405 48.0892 47.1808 46.1203 44.4937 42.939 41.5861 40.4554 39.026 37.8759 37.1629 36.6158 36.0742 35.7775 35.3723 34.7699 34.0101 32.8557 31.5195 30.2999 28.9707 27.5498 25.9796 24.4241 23.1339 22.064 20.8705 19.6601 18.5831 18.0275 17.6393 17.584 17.834 17.8375 17.2597 16.4451 15.7696 15.1432 14.6762 14.3053 14.0574 13.8359 13.7968 13.8923 14.6322 16.227 18.7117 0 -0.786609 -0.0522013 -0.386625 0.674489 0.0324641 0.408408 -0.474613 0.408615 0.372508 -0.29108 -1.0479 0.277107 -1.01087 0.107081 -0.49426 -1.25774 -0.367981 0.134772 -0.729891 -1.3829 -1.02701 -0.645514 -0.0167153 -0.591728 -0.673169 0.504858 -0.169483 0.887741 -2.851 -0.502843 -0.394747 -2.63369 -0.75372 -0.826081 -0.374603 0.339492 -0.912485 -0.493842 -1.08072 -0.601377 0.822667 -0.317838 2.47451 0.142086 0.374015 0.200821 0.57102 1.63065 0.615567 0.454876 0.61571 1.97056 0.637402 0.484826 0.316185 0.337804 0.81547 0 0 0.184045 0.195039 0.507458
55.0571 0.597627 0.0415688 0.0860795 0 0 0 0 0.0635861 0.0263641  55.0571 54.8691 54.5688 54.1734 53.5598 52.6367 51.6307 50.904 49.5434 48.6254 47.5232 45.8321 44.1541 42.7182 41.4697 39.9222 38.6634 37.863 37.2546 36.6751 36.3183 35.8334 35.1541 34.303 33.0622 31.6494 30.3671 28.9868 27.5151 25.9032 24.2941 22.9492 21.8087 20.5762 19.3148 18.1622 17.5466 17.1099 16.994 17.1852 17.1326 16.5107 15.6591 14.9713 14.3231 13.8358 13.4429 13.1809 12.9555 12.9162 13.0202 13.7383 15.3047 17.7285 0 -0.420548 -0.713112 -0.128808 0.379871 0.40526 0.126742 -0.0750431 0.378208 0.290067 -0.402884 -0.934669 0.110294 -1.20679 0.280322 -0.754321 -1.29684 -0.146737 -0.159578 -0.622076 -1.40438 -0.866596 -1.05194 0.0282355 -0.621463 -0.515821 0.313858 -0.32914 0.962831 -2.61169 -0.591309 -0.501391 -2.81585 -0.937719 -0.754215 -0.224456 0.228107 -0.730201 -0.671838 -0.898635 -0.486842 0.861658 -0.280126 2.4457 0.133571 0.36941 0.201648 0.558792 1.64019 0.612987 0.455135 0.606669 2.01611 0.638049 0.489601 0.316066 0.335674 0.826453 0 0 0.182868 0.20381 0.56351
57.7884 0.535143 0.0439645 0.0871285 0 0 0 0 0.0659251 0.0247644  57.7884 57.5979 57.2957 56.894 56.2734 55.3283 54.2914 53.5538 52.1706 51.2367 50.086 48.292 46.5142 44.9713 43.6103 41.9154 40.5671 39.6049 38.8648 38.1404 37.6636 37.0636 36.2687 35.3347 34.0037 32.5136 31.1491 29.7015 28.1764 26.508 24.8673 23.475 22.2899 21.0199 19.7064 18.502 17.8291 17.3343 17.1701 17.2981 17.1816 16.488 15.5614 14.8 14.0906 13.5574 13.1381 12.843 12.5899 12.557 12.6576 13.5084 15.2825 18.0372 0 -0.529733 -0.974458 -0.440111 0.585712 0.0420659 0.235413 -0.457798 0.621927 -0.556867 0.170607 -1.47259 0.0921008 -0.928454 0.111931 -0.55726 -1.50653 -0.25827 -0.064395 -0.576391 -1.91916 -0.785858 -0.679614 -0.182919 -0.649459 -0.380573 0.243576 -0.207569 0.905573 -2.84331 -0.38301 -0.721273 -2.40017 -0.862144 -0.852341 -0.457554 0.480208 -0.919751 -0.532958 -1.1857 -0.596782 1.11912 -1.05721 2.679 0.135948 0.31012 0.200395 0.55943 1.62109 0.608688 0.455976 0.607073 1.97212 0.637302 0.491074 0.326546 0.34327 0.844701 0 0 0.189841 0.232716 0.604155
52.2325 0.58148 0.0401702 0.0866872 0 0 0 0 0.0696459 0.0269039  52.2325 52.0495 51.7648 51.3911 50.8073 49.9338 48.9706 48.2796 46.9792 46.1074 45.0473 43.4411 41.8092 40.3983 39.165 37.6775 36.4397 35.6168 35.0125 34.4457 34.1142 33.6534 33.0402 32.2803 31.1163 29.7851 28.589 27.3028 25.9482 24.4425 22.9705 21.7558 20.7145 19.5918 18.3961 17.3132 16.7219 16.3012 16.1825 16.3427 16.26 15.6154 14.7398 14.0122 13.3329 12.8355 12.4448 12.164 11.9048 11.8276 11.8749 12.5777 14.1263 16.5571 0 -0.423688 -0.743639 -0.0265356 0.0256957 0.427522 0.266458 -0.0743563 0.335229 -0.0243491 0.21675 -1.18239 0.0740359 -1.20191 0.265616 -0.743929 -1.12136 -0.303316 0.146381 -0.633369 -1.82396 -0.781054 -0.549977 -0.0398598 -1.18779 -0.314299 0.394481 -0.396223 0.954441 -2.77544 -0.535796 -0.759739 -2.1188 -0.73884 -0.752283 -0.571637 0.345375 -0.685779 -0.707314 -1.09223 -0.768321 0.967158 -0.531955 2.57855 0.130817 0.344164 0.202488 0.55814 1.61848 0.615742 0.458894 0.604869 1.96264 0.636248 0.494392 0.331976 0.334088 0.8172 0 0 0.183041 0.237912 0.607106
47.7069 0.645611 0.0376782 0.0879929 0 0 0 0 0.086828 0.0332053  47.7069 47.5343 47.2657 46.9189 46.3754 45.562 44.6761 44.0388 42.8376 42.0747 41.1562 39.6799 38.1615 36.8795 35.7736 34.3891 33.1989 32.4333 31.8595 31.3112 30.9956 30.5757 30.0015 29.2986 28.2246 27.0072 25.9184 24.7304 23.4767 22.0898 20.7217 19.5874 18.6327 17.5821 16.4782 15.4667 14.9054 14.4888 14.3533 14.4741 14.3644 13.7121 12.8426 12.1229 11.4511 10.9529 10.5522 10.2506 9.97382 9.84815 9.83586 10.2234 11.282 12.997 0 -0.0454552 -0.602463 -1.06043 -0.0401785 0.674856 0.278812 -0.517976 0.35764 0.083268 -0.00456504 -0.882817 0.275089 -1.4507 0.0764486 -0.602016 -1.25276 -0.262217 0.175822 -1.02327 -1.21372 -0.758747 -1.00274 0.012538 -1.11365 -0.554687 0.420828 -0.49864 0.863497 -2.87689 -0.631326 -0.682565 -2.05961 -1.00969 -0.981181 -0.444719 0.125064 -0.849437 -0.652592 -1.66954 -0.533276 0.76028 -0.73123 2.27749 0.140271 0.33354 0.231596 0.563079 1.60756 0.613979 0.458265 0.602148 1.96359 0.634059 0.496428 0.318947 0.349318 0.887452 0 0 0.183632 0.269609 0.727475
46.6835 0.616573 0.0357202 0.084783 0 0 0 0 0.0808098 0.0296715  46.6835 46.5184 46.2565 45.9152 45.3889 44.5829 43.7108 43.0864 41.9125 41.1217 40.2152 38.7581 37.2904 36.0345 34.949 33.6333 32.5257 31.8327 31.3098 30.8253 30.568 30.191 29.6339 28.9466 27.8896 26.6887 25.6068 24.4207 23.1801 21.82 20.4825 19.3765 18.4547 17.43 16.3536 15.362 14.8131 14.4052 14.2754 14.4059 14.296 13.6647 12.8346 12.1531 11.5105 11.0345 10.6631 10.386 10.1324 10.05 10.1116 10.712 12.0764 14.22 0 -0.673235 0.13168 -1.23587 0.209453 0.443357 0.234688 0.0460999 0.367773 0.100293 -0.105083 -0.834707 0.308752 -1.61384 0.103597 -0.539242 -1.06125 -0.373565 0.297189 -1.10239 -1.13625 -0.665507 -0.902694 0.0788215 -1.39927 -0.152002 0.31756 -0.24296 0.903672 -2.92706 -0.503145 -0.697486 -1.75979 -0.663762 -0.95107 -0.514808 0.248349 -0.51573 -0.616133 -1.36009 -0.435434 0.939448 -0.387074 2.5495 0.149 0.328965 0.232633 0.566631 1.61883 0.614955 0.458274 0.60008 1.97005 0.636141 0.487873 0.32359 0.34872 0.893914 0 0 0.192009 0.297917 0.772849
52.1657 0.509175 0.0388591 0.0847432 0 0 0 0 0.0669216 0.024219  52.1657 51.9925 51.7154 51.3491 50.7744 49.891 48.9351 48.2464 46.972 46.1106 45.1035 43.4846 41.8144 40.3762 39.1111 37.6336 36.3506 35.5221 34.8685 34.2828 33.928 33.4354 32.7646 31.973 30.8219 29.532 28.3393 27.0429 25.6845 24.1962 22.717 21.4723 20.4255 19.2624 18.0679 16.9633 16.3574 15.923 15.7986 15.953 15.8598 15.2207 14.3455 13.631 12.9603 12.4621 12.0835 11.8229 11.6079 11.6058 11.7899 12.7631 14.6799 17.6041 0 -0.639038 -0.0197536 -1.27802 -0.00870594 0.450074 0.199843 0.248821 0.25696 -0.00580134 -0.36125 -0.353941 0.275623 -1.76607 0.161579 -0.642859 -0.741969 -0.395205 0.158761 -1.01263 -1.00606 -0.862553 -1.02369 0.149754 -1.45532 -0.171464 0.512304 -0.34571 1.02367 -2.91692 -0.580567 -0.644122 -1.61471 -0.645295 -0.961173 -0.234051 0.403621 -0.407919 -0.276715 -1.53055 -0.211337 1.2424 0.142022 2.83806 0.147895 0.31479 0.214048 0.568773 1.6064 0.611921 0.459612 0.597296 1.95235 0.635867 0.490067 0.327295 0.35267 0.960273 0 0 0.188175 0.224325 0.691135
50.3395 0.605446 0.038981 0.0863437 0 0 0 0 0.0858796 0.0320001  50.3395 50.1662 49.8883 49.5205 48.9421 48.0564 47.0988 46.4226 45.1578 44.2955 43.2765 41.635 40.0138 38.6394 37.4526 35.9921 34.7872 34.0047 33.3499 32.7438 32.365 31.8282 31.1371 30.3124 29.1386 27.8182 26.6122 25.3127 23.9573 22.473 21.021 19.793 18.7685 17.6461 16.4815 15.4009 14.7944 14.3288 14.1709 14.2676 14.1135 13.4079 12.5006 11.7592 11.073 10.5574 10.1593 9.86343 9.60618 9.54604 9.6205 10.2544 11.6632 13.8714 0 -0.824614 -0.0684728 -1.16302 0.495595 0.186775 0.117194 -0.0939954 0.529611 -0.18383 -0.491224 -0.480481 0.137856 -1.81596 0.279159 -0.767197 -1.04801 -0.530909 0.107284 -0.923843 -1.03135 -1.05124 -1.04852 0.0549486 -1.64648 -0.166378 0.394537 -0.501954 0.819649 -2.73014 -0.405254 -1.03575 -1.60613 -0.917634 -0.777475 -0.651181 0.31172 -0.560815 -0.567001 -1.62155 -0.538497 1.06202 -0.876122 2.55733 0.147776 0.296449 0.2452 0.561602 1.63006 0.612413 0.456393 0.602 1.99672 0.635609 0.489194 0.33808 0.354868 0.931449 0 0 0.199294 0.235061 0.848722
47.5473 0.667206 0.0374042 0.0867437 0 0 0 0 0.0753457 0.0283052  47.5473 47.3777 47.1098 46.7572 46.1999 45.3554 44.4348 43.7837 42.5699 41.757 40.7739 39.1941 37.6796 36.4265 35.3829 34.0421 33.018 32.41 31.9235 31.4627 31.1795 30.7219 30.0986 29.3308 28.194 26.9435 25.8054 24.5721 23.2997 21.8871 20.496 19.3345 18.3579 17.2983 16.2032 15.2096 14.6753 14.2934 14.2131 14.3801 14.2937 13.6514 12.7883 12.088 11.4504 10.9924 10.655 10.4437 10.291 10.3451 10.5189 11.2947 12.8848 15.3212 0 -0.680646 -0.298817 -0.835951 0.611915 0.425312 0.15664 -0.654371 0.749004 -0.336609 -0.352852 -0.569152 0.0247829 -1.67386 0.401814 -0.859634 -1.16643 -0.409706 -0.00612669 -0.697246 -0.99403 -1.28338 -0.883037 0.0800883 -1.73021 -0.0566377 0.18543 -0.155974 0.840565 -2.97899 -0.578483 -0.922182 -2.06353 -1.01013 -0.879988 -0.35109 0.330294 -0.505913 -0.603707 -1.64897 -0.298588 1.014 -1.44094 2.50721 0.14656 0.29076 0.217801 0.563398 1.61825 0.614097 0.457239 0.61115 2.01522 0.639451 0.49352 0.306518 0.358023 0.921736 0 0 0.208789 0.218378 0.778783
50.4641 0.652336 0.0386212 0.0848806 0 0 0 0 0.0652201 0.023893  50.4641 50.2899 50.0142 49.6534 49.0812 48.2086 47.2523 46.5662 45.3064 44.4578 43.4351 41.8266 40.2021 38.8476 37.6907 36.322 35.1922 34.5047 33.9821 33.5173 33.218 32.7508 32.1047 31.3199 30.1676 28.8472 27.658 26.356 25.0178 23.5292 22.0894 20.8894 19.8691 18.7698 17.6098 16.5902 16.0376 15.6642 15.6024 15.8012 15.7313 15.0941 14.2122 13.5135 12.8839 12.4244 12.0962 11.8954 11.7462 11.8235 12.0472 13.0319 14.9805 17.9581 0 -0.522197 -0.559412 -0.280265 -0.00656728 0.597632 0.299544 0.160794 0.217286 -0.378966 0.0158737 -0.53683 0.113977 -1.30925 0.252873 -1.28853 -0.770168 -0.480203 0.148711 -0.915051 -0.854794 -1.37882 -0.713215 0.0371959 -1.41339 0.093505 -0.0181044 0.131961 0.747544 -2.77869 -0.455764 -0.75249 -2.30575 -1.00655 -0.747793 -0.388855 0.433324 -0.726823 -0.580553 -1.49145 -0.440375 1.11236 -0.796544 2.64003 0.152798 0.329784 0.188631 0.556579 1.59827 0.613265 0.457451 0.603908 1.98017 0.640915 0.500814 0.317345 0.351455 0.907417 0 0 0.199436 0.223846 0.658994
51.2123 0.626661 0.0392515 0.0865203 0 0 0 0 0.070413 0.0267551  51.2123 51.036 50.7596 50.3933 49.8255 48.9537 47.9994 47.3087 46.0396 45.1592 44.0799 42.4021 40.7109 39.2887 38.0568 36.5888 35.38 34.6369 34.0514 33.5301 33.1646 32.6398 31.9494 31.1356 29.9534 28.6362 27.4358 26.1225 24.7516 23.2294 21.7324 20.5044 19.4572 18.3377 17.1687 16.1324 15.5811 15.202 15.1198 15.308 15.2417 14.6236 13.7461 13.0617 12.4436 11.9958 11.6648 11.4615 11.299 11.3319 11.4891 12.2567 13.8795 16.387 0 -0.802757 -0.78452 -0.393198 0.224868 0.589286 0.21137 0.0269999 0.14349 0.0324171 -0.485719 -0.316967 0.0364807 -1.25407 0.317525 -1.3887 -0.90232 -0.427252 -0.0202983 -0.772515 -1.01483 -1.27641 -0.980505 0.144121 -1.40548 -0.0695595 0.0219269 0.127062 0.796759 -2.71346 -0.64155 -0.511502 -2.47669 -1.25787 -0.632111 -0.309319 0.334753 -0.503008 -0.794502 -1.52817 -0.401012 1.03082 -0.978655 2.5165 0.153934 0.342576 0.200076 0.557978 1.60174 0.61277 0.458632 0.607646 1.98436 0.635245 0.496648 0.309922 0.34522 0.907371 0 0 0.196062 0.246079 0.672872
51.4688 0.62342 0.0402631 0.0871794 0 0 0 0 0.0797354 0.0309244  51.4688 51.2872 51.0054 50.6321 50.0572 49.1752 48.2112 47.5233 46.2442 45.3716 44.2978 42.6308 40.9608 39.5605 38.3958 36.9649 35.8082 35.136 34.6164 34.1262 33.7943 33.2854 32.5995 31.7746 30.5736 29.2211 28.0274 26.7032 25.3258 23.8043 22.3041 21.0419 19.9527 18.7868 17.5659 16.4658 15.8495 15.4058 15.2706 15.4233 15.3328 14.6763 13.7584 13.011 12.3155 11.7982 11.3833 11.0776 10.8101 10.7141 10.7539 11.2295 12.4464 14.3925 0 -0.732012 -0.49946 -0.49036 0.12903 0.744723 0.380818 -0.245598 0.207951 0.0532452 -0.451668 -0.357543 0.0510569 -1.29747 0.345485 -1.33062 -0.820252 -0.512186 0.125388 -0.909398 -1.15023 -1.58389 -0.497024 -0.139907 -1.22484 -0.25339 0.135078 0.116592 0.78933 -2.92934 -0.768733 -0.556415 -2.46756 -1.22005 -0.737031 -0.45646 0.190599 -0.49502 -0.952281 -1.73806 -0.48067 0.861729 -0.641171 2.33066 0.142226 0.320141 0.221445 0.556815 1.60158 0.612249 0.460965 0.613141 1.95228 0.636335 0.491544 0.311166 0.350428 0.864258 0 0 0.189702 0.301485 0.684806
52.4608 0.630475 0.0422713 0.0894974 0 0 0 0 0.0792857 0.0313908  52.4608 52.273 51.9795 51.5927 50.9943 50.092 49.1128 48.4052 47.0753 46.1583 45.0542 43.3392 41.6489 40.2082 38.9972 37.5147 36.3262 35.6205 35.0762 34.5869 34.2537 33.7595 33.0783 32.2678 31.0648 29.7093 28.4736 27.1007 25.6736 24.1029 22.5452 21.2448 20.1455 18.9747 17.7483 16.6525 16.0485 15.6096 15.454 15.5937 15.4734 14.7996 13.8717 13.1162 12.4274 11.9257 11.5166 11.2151 10.9488 10.8431 10.8682 11.3237 12.5153 14.4164 0 -0.75239 -0.382802 -0.533263 0.332888 0.565266 0.370982 -0.130027 0.129776 0.141355 -0.580071 -0.109102 -0.0469578 -1.34894 0.343315 -1.40596 -0.775914 -0.518369 -0.00711803 -0.838199 -0.865515 -1.71552 -0.708806 0.0324324 -1.39776 -0.166263 0.0411004 0.0370818 0.785724 -2.84604 -1.05727 -0.392791 -2.61805 -1.25316 -0.467186 -0.684894 0.132645 -0.455686 -1.095 -1.42053 -0.338587 0.732754 -0.85113 2.26519 0.164034 0.328645 0.221791 0.558224 1.63084 0.614125 0.458452 0.611761 2.00344 0.636538 0.487337 0.304918 0.332996 0.820265 0 0 0.185566 0.25993 0.667108
